Tanggal,Lokasi,Magnitudo,Kedalaman (km),Area Terdampak (km),Cluster,Bentuk,R_true,R_pred,R_forecast,Luas_pred,Proporsi_Grid_Terdampak_CNN,Prob_Terdampak_NB,Lintang,Bujur,isVulkanik,isTektonik,isTremor,isHembusan,isLF,MagScaled,DepthFactor,isTerdampak_Actual
2022-05-15 10:19:00,"Laut Selatan Jawa, barat daya Lumajang",5.5,293,296,2,Lingkaran,9.71,1.05,1.06,3.48,0.0471,0.0,-8.11014758210653,113.208647735458,0,1,0,0,0,0.1819,0.9967,1
2022-05-15 19:00:00,"Malang, Jawa Timur",2.81,250,192,2,Lingkaran,7.82,0.59,0.59,1.09,0.0471,0.0,-7.94810844818933,112.610335515653,0,1,0,0,0,-1.3668,0.997,1
2022-05-16 07:25:00,"Gunung Raung, Banyuwangi",4.3,265,69,3,Elips,4.69,0.0,0.0,0.0,0.0471,0.0,-8.17756052858966,114.314680375116,1,0,0,0,0,-0.4038,0.9969,1
2022-05-17 16:08:00,Laut Jawa Timur,3.44,618,146,2,Lingkaran,6.82,0.7,0.69,1.53,0.0471,0.0,-7.24776176169942,112.953103958954,0,1,0,0,0,-1.0041,0.9958,1
2022-05-17 19:58:00,"Gunung Semeru, Lumajang",6.18,270,100,3,Elips,5.64,0.44,0.44,0.65,0.0471,0.0,-8.0831961922502,113.172058162153,1,0,0,0,0,0.6535,0.9969,1
2022-05-17 22:50:00,"Laut Selatan Jawa, barat daya Lumajang",2.65,558,178,0,Lingkaran,7.53,0.39,0.39,0.48,0.0471,0.0,-8.15316624704411,113.190816370321,0,1,0,0,0,-1.3553,0.9959,1
2022-05-18 04:23:00,"Gunung Raung, Banyuwangi",7.07,128,243,3,Elips,8.79,0.68,0.67,1.52,0.0471,0.0,-8.14936015167184,114.32221519614,1,0,0,0,0,1.1541,0.9989,1
2022-05-18 13:32:00,"Banyuwangi, Jawa Timur",3.24,146,207,3,Lingkaran,8.12,0.0,0.0,0.0,0.0471,0.0,-8.20481562719508,114.270121604749,0,1,0,0,0,-1.0,0.9984,1
2022-05-19 00:31:00,"Laut Jawa, Barat Daya Probolinggo",7.97,42,87,3,Lingkaran,5.26,1.12,1.11,3.91,0.0471,0.0,-7.72741683055253,113.262977117297,0,1,0,0,0,1.6603,1.0069,1
2022-05-19 04:12:00,"Laut Jawa, Barat Daya Probolinggo",3.73,600,136,0,Lingkaran,6.58,0.41,0.41,0.53,0.0471,0.0,-7.72716028258312,113.274027188451,0,1,0,0,0,-0.7386,0.9958,1
2022-05-19 06:44:00,"Laut Selatan Jawa, barat daya Lumajang",7.13,598,111,2,Lingkaran,5.94,1.33,1.34,5.57,0.0471,0.0,-8.03934491248025,113.276845207064,0,1,0,0,0,1.1204,0.9958,1
2022-05-19 21:43:00,"Probolinggo, Jawa Timur",4.02,165,97,0,Lingkaran,5.56,0.42,0.42,0.55,0.0471,0.0,-7.78256910402756,113.202013824869,0,1,0,0,0,-0.573,0.998,1
2022-05-20 10:43:00,"Gunung Raung, Banyuwangi",6.45,635,78,4,Elips,4.98,0.66,0.66,1.42,0.0471,0.0,-8.19208179070307,114.396520530582,1,0,0,0,0,0.7577,0.9958,1
2022-05-20 19:22:00,"Pasuruan, Jawa Timur",2.57,619,210,1,Lingkaran,8.18,0.65,0.65,1.33,0.0471,0.0,-7.7385367810981,112.990375184471,0,1,0,0,0,-1.4601,0.9958,1
2022-05-21 06:02:00,Laut Jawa Timur,7.51,631,261,0,Lingkaran,9.11,0.48,0.47,0.72,0.0471,0.0,-7.38587783278115,113.187177352097,0,1,0,0,0,1.4199,0.9958,1
2022-05-21 16:09:00,Laut Jawa Timur,7.09,31,143,4,Lingkaran,6.75,0.67,0.67,1.39,0.0471,0.0,-6.74651089906545,112.865687960193,0,1,0,0,0,1.1132,1.0111,1
2022-05-22 05:24:00,"Laut Jawa, Barat Daya Probolinggo",4.1,87,266,1,Lingkaran,9.2,0.73,0.73,1.67,0.0471,0.0,-7.7655202397697,113.289994894634,0,1,0,0,0,-0.5829,1.0007,1
2022-05-22 23:32:00,"Malang, Jawa Timur",3.06,463,64,4,Lingkaran,4.51,0.66,0.66,1.37,0.0471,0.0,-7.91563701252423,112.571005350992,0,1,0,0,0,-1.1253,0.9961,1
2022-05-23 10:35:00,"Malang, Jawa Timur",5.19,443,180,4,Lingkaran,7.57,0.66,0.66,1.38,0.0471,0.0,-8.03370195208047,112.560960287639,0,1,0,0,0,0.0578,0.9961,1
2022-05-23 22:01:00,"Gunung Raung, Banyuwangi",7.75,439,144,2,Elips,6.77,1.09,1.09,3.89,0.0471,0.0,-8.14318479082901,114.309542513086,1,0,0,0,0,1.4774,0.9961,1
2022-05-25 17:25:00,"Banyuwangi, Jawa Timur",2.86,326,143,0,Lingkaran,6.75,0.4,0.39,0.49,0.0471,0.0,-8.29216378930697,114.379381488335,0,1,0,0,0,-1.2354,0.9965,1
2022-05-25 18:00:00,"Pasuruan, Jawa Timur",2.96,654,110,3,Lingkaran,5.92,0.0,0.0,0.0,0.0471,0.0,-7.69604767901243,112.960640901062,0,1,0,0,0,-1.1575,0.9958,1
2022-05-25 20:19:00,"Laut Jawa, Barat Daya Probolinggo",6.76,526,157,0,Lingkaran,7.07,0.46,0.46,0.68,0.0471,0.0,-7.85248156181726,113.147972712487,0,1,0,0,0,0.9916,0.996,1
2022-05-26 00:08:00,"Pasuruan, Jawa Timur",7.8,338,129,4,Lingkaran,6.41,0.66,0.67,1.39,0.0471,0.0,-7.73471819927468,112.847140197093,0,1,0,0,0,1.5075,0.9965,1
2022-05-26 10:47:00,"Malang, Jawa Timur",4.29,278,213,3,Lingkaran,8.23,0.14,0.14,0.06,0.0471,0.0,-7.95227713199736,112.696081521658,0,1,0,0,0,-0.4095,0.9968,1
2022-05-26 13:21:00,Laut Jawa Timur,2.09,69,63,4,Lingkaran,4.48,0.66,0.66,1.37,0.0471,0.0,-6.81916532003415,112.515849674762,0,1,0,0,0,-1.6641,1.0022,1
2022-05-26 13:46:00,"Gunung Semeru, Lumajang",7.3,494,109,3,Elips,5.89,0.74,0.74,1.81,0.0471,0.0,-8.12531972901488,113.14648642914,1,0,0,0,0,1.2835,0.996,1
2022-05-26 19:42:00,"Laut Selatan Jawa, barat daya Lumajang",4.15,91,133,2,Lingkaran,6.51,0.82,0.83,2.12,0.0471,0.0,-8.11535115648065,113.269823027096,0,1,0,0,0,-0.5953,1.0005,1
2022-05-27 12:49:00,"Gunung Semeru, Lumajang",4.58,637,239,1,Elips,8.72,0.44,0.44,0.64,0.0471,0.0,-8.05590090758904,113.194471277071,1,0,0,0,0,-0.3077,0.9958,1
2022-05-27 13:04:00,"Probolinggo, Jawa Timur",3.41,418,161,3,Lingkaran,7.16,0.0,0.0,0.0,0.0471,0.0,-7.72683678062556,113.228414119453,0,1,0,0,0,-0.9044,0.9962,1
2022-06-01 01:10:00,"Gunung Semeru, Lumajang",2.7,581,231,0,Elips,8.57,0.64,0.63,1.35,0.0471,0.0,-8.22712411228992,113.274126406065,1,0,0,0,0,-1.3267,0.9959,1
2022-06-01 07:09:00,"Gunung Semeru, Lumajang",3.83,610,279,0,Elips,9.42,0.66,0.66,1.43,0.0471,0.0,-8.07300260945005,113.22119094666,1,0,0,0,0,-0.6815,0.9958,1
2022-06-01 12:59:00,"Pasuruan, Jawa Timur",2.64,655,256,0,Lingkaran,9.03,0.39,0.39,0.48,0.0471,0.0,-7.60175896264207,112.832402466995,0,1,0,0,0,-1.361,0.9958,1
2022-06-02 06:21:00,"Laut Selatan Jawa, barat daya Lumajang",4.63,58,267,1,Lingkaran,9.22,0.76,0.76,1.8,0.0471,0.0,-8.23235676770176,113.16395805476,0,1,0,0,0,-0.279,1.0036,1
2022-06-02 07:40:00,"Probolinggo, Jawa Timur",4.11,278,103,3,Lingkaran,5.73,0.09,0.09,0.03,0.0471,0.0,-7.75070796900493,113.29900501541,0,1,0,0,0,-0.5107,0.9968,1
2022-06-02 08:58:00,"Gunung Semeru, Lumajang",4.57,559,162,1,Elips,7.18,0.44,0.44,0.64,0.0471,0.0,-8.21527126983851,113.299175724003,1,0,0,0,0,-0.3134,0.9959,1
2022-06-02 14:31:00,"Malang, Jawa Timur",7.36,137,135,2,Lingkaran,6.56,1.37,1.37,5.92,0.0471,0.0,-7.88621320547102,112.582521163403,0,1,0,0,0,1.2528,0.9986,1
2022-06-02 19:32:00,"Banyuwangi, Jawa Timur",6.35,377,211,2,Lingkaran,8.2,1.2,1.2,4.51,0.0471,0.0,-8.13386024649192,114.467643224808,0,1,0,0,0,0.6713,0.9963,1
2022-06-03 13:29:00,"Banyuwangi, Jawa Timur",7.72,286,285,2,Lingkaran,9.52,1.43,1.43,6.45,0.0471,0.0,-8.27434184580878,114.397725628458,0,1,0,0,0,1.4601,0.9967,1
2022-06-03 17:09:00,"Probolinggo, Jawa Timur",5.95,407,297,1,Lingkaran,9.72,0.82,0.83,2.14,0.0471,0.0,-7.67747543432972,113.230645647213,0,1,0,0,0,0.4778,0.9962,1
2022-06-03 21:28:00,"Pasuruan, Jawa Timur",5.7,179,131,2,Lingkaran,6.46,1.09,1.09,3.71,0.0471,0.0,-7.72722249794534,112.837550071635,0,1,0,0,0,0.2971,0.9978,1
2022-06-04 00:27:00,"Gunung Raung, Banyuwangi",5.13,491,261,2,Elips,9.11,0.64,0.64,1.33,0.0471,0.0,-8.2984243668894,114.442673551254,1,0,0,0,0,-0.0311,0.996,1
2022-06-04 05:33:00,"Probolinggo, Jawa Timur",3.14,366,188,2,Lingkaran,7.74,0.65,0.65,1.31,0.0471,0.0,-7.76235004637446,113.296510798237,0,1,0,0,0,-1.1768,0.9964,1
2022-06-04 08:48:00,"Probolinggo, Jawa Timur",5.43,591,204,0,Lingkaran,8.06,0.44,0.44,0.61,0.0471,0.0,-7.76437907385594,113.172912189247,0,1,0,0,0,0.2322,0.9958,1
2022-06-05 15:09:00,"Gunung Raung, Banyuwangi",2.66,603,215,0,Elips,8.27,0.64,0.63,1.34,0.0471,0.0,-8.26473326261756,114.425139948562,1,0,0,0,0,-1.3496,0.9958,1
2022-06-06 20:16:00,"Gunung Semeru, Lumajang",6.72,352,73,0,Elips,4.82,0.71,0.71,1.66,0.0471,0.0,-8.08265802893547,113.186376944447,1,0,0,0,0,0.9688,0.9964,1
2022-06-06 20:58:00,"Banyuwangi, Jawa Timur",4.43,393,234,3,Lingkaran,8.63,0.18,0.18,0.1,0.0471,0.0,-8.13875005910294,114.391206310358,0,1,0,0,0,-0.3307,0.9963,1
2022-06-06 22:55:00,"Laut Selatan Jawa, barat daya Lumajang",4.9,24,82,1,Lingkaran,5.11,0.77,0.77,1.87,0.0471,0.0,-8.07026399496622,113.116735571268,0,1,0,0,0,-0.1242,1.0158,1
2022-06-06 23:18:00,"Laut Selatan Jawa, barat daya Lumajang",7.3,150,145,0,Lingkaran,6.79,0.48,0.48,0.71,0.0471,0.0,-8.05651020091896,113.248547544306,0,1,0,0,0,1.3,0.9983,1
2022-06-07 10:37:00,"Laut Jawa, Barat Daya Probolinggo",2.41,421,278,0,Lingkaran,9.41,0.39,0.39,0.47,0.0471,0.0,-7.77700314178297,113.185674118421,0,1,0,0,0,-1.4923,0.9962,1
2022-06-08 04:09:00,"Probolinggo, Jawa Timur",7.12,539,59,4,Lingkaran,4.33,0.66,0.66,1.38,0.0471,0.0,-7.65546799064329,113.161611850874,0,1,0,0,0,1.1298,0.9959,1
2022-06-08 05:19:00,"Malang, Jawa Timur",7.78,98,171,2,Lingkaran,7.38,1.45,1.43,6.56,0.0471,0.0,-7.89791328925921,112.703397829845,0,1,0,0,0,1.4947,1.0001,1
2022-06-08 09:03:00,"Gunung Semeru, Lumajang",7.79,149,116,3,Elips,6.08,0.87,0.88,2.5,0.0471,0.0,-8.21064680737985,113.153367286795,1,0,0,0,0,1.5591,0.9984,1
2022-06-09 02:15:00,Laut Jawa Timur,5.9,342,54,3,Lingkaran,4.15,0.57,0.56,1.01,0.0471,0.0,-6.75919901247659,112.195434072432,0,1,0,0,0,0.4961,0.9965,1
2022-06-09 05:32:00,"Probolinggo, Jawa Timur",6.63,100,278,2,Lingkaran,9.41,1.25,1.26,4.89,0.0471,0.0,-7.81809703248024,113.243971764526,0,1,0,0,0,0.8325,1.0,1
2022-06-09 11:37:00,"Probolinggo, Jawa Timur",6.35,361,296,2,Lingkaran,9.71,1.2,1.19,4.51,0.0471,0.0,-7.76341737683768,113.119966581702,0,1,0,0,0,0.6713,0.9964,1
2022-06-10 09:57:00,Laut Jawa Timur,3.73,302,217,0,Lingkaran,8.31,0.41,0.41,0.53,0.0471,0.0,-6.45782113483385,113.74150322455,0,1,0,0,0,-0.7386,0.9967,1
2022-06-10 20:41:00,Laut Jawa Timur,5.96,310,73,1,Lingkaran,4.82,0.83,0.83,2.14,0.0471,0.0,-6.94146164909982,111.850922926714,0,1,0,0,0,0.4835,0.9966,1
2022-06-10 23:20:00,"Banyuwangi, Jawa Timur",2.92,273,151,3,Lingkaran,6.93,0.0,0.0,0.0,0.0471,0.0,-8.31745949995717,114.292987547525,0,1,0,0,0,-1.18,0.9968,1
2022-06-11 01:07:00,"Gunung Raung, Banyuwangi",4.22,586,271,2,Elips,9.29,0.48,0.48,0.76,0.0471,0.0,-8.25894665731741,114.327597484778,1,0,0,0,0,-0.555,0.9959,1
2022-06-11 17:41:00,"Banyuwangi, Jawa Timur",3.62,433,104,4,Lingkaran,5.75,0.66,0.66,1.37,0.0471,0.0,-8.18077810159097,114.364782287404,0,1,0,0,0,-0.8143,0.9962,1
2022-06-11 18:12:00,"Malang, Jawa Timur",6.42,219,64,4,Lingkaran,4.51,0.66,0.67,1.38,0.0471,0.0,-8.05661057934703,112.586638023887,0,1,0,0,0,0.741,0.9973,1
2022-06-12 21:51:00,Laut Jawa Timur,2.95,652,127,3,Lingkaran,6.36,0.0,0.0,0.0,0.0471,0.0,-6.97889037607905,113.501843241766,0,1,0,0,0,-1.1631,0.9958,1
2022-06-12 22:53:00,"Gunung Semeru, Lumajang",5.55,176,224,2,Elips,8.44,0.71,0.71,1.66,0.0471,0.0,-8.14999977978362,113.176191813904,1,0,0,0,0,0.2107,0.9978,1
2022-06-13 03:37:00,"Banyuwangi, Jawa Timur",6.79,234,162,3,Lingkaran,7.18,0.8,0.8,2.02,0.0471,0.0,-8.14278961260397,114.27181250199,0,1,0,0,0,0.9966,0.9971,1
2022-06-13 10:24:00,"Banyuwangi, Jawa Timur",5.86,682,294,1,Lingkaran,9.67,0.82,0.81,2.11,0.0471,0.0,-8.1795421301781,114.373610161437,0,1,0,0,0,0.4262,0.9957,1
2022-06-14 09:11:00,Laut Jawa Timur,2.09,377,52,0,Lingkaran,4.07,0.38,0.39,0.46,0.0471,0.0,-6.96992239604898,113.652615714333,0,1,0,0,0,-1.6751,0.9963,1
2022-06-15 04:53:00,"Pasuruan, Jawa Timur",5.51,119,252,0,Lingkaran,8.96,0.44,0.44,0.62,0.0471,0.0,-7.62656846066204,112.976690985986,0,1,0,0,0,0.2779,0.9992,1
2022-06-16 10:49:00,"Gunung Semeru, Lumajang",5.64,308,292,2,Elips,9.64,0.72,0.72,1.73,0.0471,0.0,-8.08122536259151,113.133319689605,1,0,0,0,0,0.2625,0.9966,1
2022-06-16 19:44:00,"Probolinggo, Jawa Timur",4.01,370,95,3,Lingkaran,5.5,0.07,0.06,0.01,0.0471,0.0,-7.82431156950753,113.230036429773,0,1,0,0,0,-0.5669,0.9964,1
2022-06-17 11:50:00,"Laut Selatan Jawa, barat daya Lumajang",6.22,186,155,4,Lingkaran,7.02,0.66,0.66,1.38,0.0471,0.0,-8.19379646727291,113.214394587026,0,1,0,0,0,0.6299,0.9977,1
2022-06-18 01:28:00,"Banyuwangi, Jawa Timur",2.24,372,57,3,Lingkaran,4.26,0.0,0.0,0.0,0.0471,0.0,-8.26446742116282,114.279400523271,0,1,0,0,0,-1.5625,0.9963,1
2022-06-18 09:30:00,"Laut Jawa, Barat Daya Probolinggo",3.53,670,100,4,Lingkaran,5.64,0.66,0.66,1.37,0.0471,0.0,-7.71333446169285,113.242673293793,0,1,0,0,0,-0.8642,0.9957,1
2022-06-19 01:29:00,"Laut Jawa, Barat Daya Probolinggo",7.63,81,108,2,Lingkaran,5.86,1.42,1.41,6.33,0.0471,0.0,-7.78159723298717,113.230326745628,0,1,0,0,0,1.4083,1.0012,1
2022-06-19 05:48:00,"Banyuwangi, Jawa Timur",5.74,210,233,0,Lingkaran,8.61,0.45,0.44,0.63,0.0471,0.0,-8.2640594684463,114.44898760626,0,1,0,0,0,0.4092,0.9974,1
2022-06-20 02:39:00,Laut Jawa Timur,7.4,484,194,4,Lingkaran,7.86,0.66,0.66,1.39,0.0471,0.0,-6.36814897605771,112.846460068511,0,1,0,0,0,1.2854,0.996,1
2022-06-21 02:49:00,"Gunung Semeru, Lumajang",6.43,473,283,1,Elips,9.49,0.54,0.54,0.95,0.0471,0.0,-8.04830432511189,113.150934367708,1,0,0,0,0,0.753,0.9961,1
2022-06-21 16:37:00,"Gunung Semeru, Lumajang",4.08,617,59,3,Elips,4.33,0.0,0.0,0.0,0.0471,0.0,-8.10052614089929,113.286581625325,1,0,0,0,0,-0.5276,0.9958,1
2022-06-21 23:08:00,"Laut Jawa, Barat Daya Probolinggo",7.5,173,145,4,Lingkaran,6.79,0.66,0.67,1.39,0.0471,0.0,-7.66901582851421,113.272934397582,0,1,0,0,0,1.3409,0.9979,1
2022-06-22 01:59:00,"Laut Selatan Jawa, barat daya Lumajang",4.87,425,143,2,Lingkaran,6.75,0.94,0.95,2.8,0.0471,0.0,-8.16436152167664,113.236051145874,0,1,0,0,0,-0.1808,0.9962,1
2022-06-23 03:22:00,"Malang, Jawa Timur",7.4,315,298,2,Lingkaran,9.74,1.38,1.38,5.97,0.0471,0.0,-8.03266255689616,112.62559368417,0,1,0,0,0,1.2759,0.9966,1
2022-06-23 04:37:00,"Probolinggo, Jawa Timur",5.71,428,182,3,Lingkaran,7.61,0.52,0.52,0.84,0.0471,0.0,-7.71695013094065,113.302351068232,0,1,0,0,0,0.3892,0.9962,1
2022-06-24 18:27:00,"Malang, Jawa Timur",2.42,290,223,1,Lingkaran,8.43,0.64,0.64,1.3,0.0471,0.0,-8.06176021544463,112.564392042059,0,1,0,0,0,-1.5461,0.9967,1
2022-06-25 00:17:00,Laut Jawa Timur,2.96,34,57,1,Lingkaran,4.26,0.67,0.68,1.41,0.0471,0.0,-6.91352985586164,112.448801998869,0,1,0,0,0,-1.2365,1.0097,1
2022-06-25 20:44:00,"Gunung Raung, Banyuwangi",7.4,539,193,3,Elips,7.84,0.77,0.76,1.94,0.0471,0.0,-8.22802904955128,114.466445707416,1,0,0,0,0,1.3397,0.9959,1
2022-06-26 20:43:00,"Gunung Raung, Banyuwangi",3.71,101,240,2,Elips,8.74,0.39,0.39,0.51,0.0471,0.0,-8.27394657863168,114.320793713613,1,0,0,0,0,-0.8486,1.0,1
2022-06-28 01:43:00,"Probolinggo, Jawa Timur",4.62,302,106,1,Lingkaran,5.81,0.76,0.75,1.8,0.0471,0.0,-7.79949231048795,113.223066739454,0,1,0,0,0,-0.2847,0.9967,1
2022-06-28 08:38:00,"Gunung Raung, Banyuwangi",6.04,439,219,4,Elips,8.35,0.66,0.65,1.42,0.0471,0.0,-8.14524856505267,114.452252696895,1,0,0,0,0,0.5299,0.9961,1
2022-07-01 13:20:00,"Malang, Jawa Timur",5.49,147,112,4,Lingkaran,5.97,0.66,0.67,1.38,0.0471,0.0,-8.03709298959736,112.674245077789,0,1,0,0,0,0.2244,0.9984,1
2022-07-02 06:25:00,"Laut Jawa, Barat Daya Probolinggo",6.43,300,216,2,Lingkaran,8.29,1.21,1.21,4.61,0.0471,0.0,-7.79565040913876,113.212357160458,0,1,0,0,0,0.7174,0.9967,1
2022-07-02 13:46:00,"Banyuwangi, Jawa Timur",2.78,53,70,0,Lingkaran,4.72,0.4,0.4,0.5,0.0471,0.0,-8.24893456277642,114.407857612537,0,1,0,0,0,-1.281,1.0044,1
2022-07-02 20:07:00,"Gunung Semeru, Lumajang",5.72,400,159,1,Elips,7.11,0.5,0.5,0.82,0.0471,0.0,-8.12417114233239,113.287709677849,1,0,0,0,0,0.3459,0.9962,1
2022-07-02 21:35:00,"Laut Jawa, Barat Daya Probolinggo",3.75,565,100,3,Lingkaran,5.64,0.0,0.0,0.0,0.0471,0.0,-7.82283572971251,113.234225155874,0,1,0,0,0,-0.7132,0.9959,1
2022-07-03 04:49:00,Laut Jawa Timur,3.61,618,193,0,Lingkaran,7.84,0.41,0.41,0.53,0.0471,0.0,-7.78963233959496,113.449455953187,0,1,0,0,0,-0.8071,0.9958,1
2022-07-03 05:05:00,"Banyuwangi, Jawa Timur",2.89,655,239,4,Lingkaran,8.72,0.66,0.67,1.37,0.0471,0.0,-8.14013051677645,114.396462029208,0,1,0,0,0,-1.2197,0.9958,1
2022-07-03 22:20:00,Laut Jawa Timur,7.75,674,104,2,Lingkaran,5.75,1.44,1.43,6.5,0.0471,0.0,-6.68745487460298,113.105761574529,0,1,0,0,0,1.4774,0.9957,1
2022-07-04 10:33:00,"Banyuwangi, Jawa Timur",3.9,21,296,2,Lingkaran,9.71,0.79,0.79,1.95,0.0471,0.0,-8.26646443080489,114.334224232228,0,1,0,0,0,-0.7393,1.0188,1
2022-07-04 21:24:00,"Gunung Raung, Banyuwangi",6.62,258,63,2,Elips,4.48,0.89,0.88,2.62,0.0471,0.0,-8.17302161268084,114.45610416812,1,0,0,0,0,0.8268,0.9969,1
2022-07-05 15:49:00,"Laut Selatan Jawa, barat daya Lumajang",3.4,633,90,2,Lingkaran,5.35,0.69,0.69,1.5,0.0471,0.0,-8.08582538697496,113.302806104191,0,1,0,0,0,-1.0271,0.9958,1
2022-07-06 06:55:00,"Banyuwangi, Jawa Timur",6.03,118,176,1,Lingkaran,7.48,0.83,0.82,2.16,0.0471,0.0,-8.25506339997221,114.416952159108,0,1,0,0,0,0.5237,0.9992,1
2022-07-06 09:13:00,"Malang, Jawa Timur",7.84,623,205,0,Lingkaran,8.08,0.48,0.49,0.74,0.0471,0.0,-7.9732371485001,112.664412862536,0,1,0,0,0,1.6083,0.9958,1
2022-07-06 21:44:00,Laut Jawa Timur,7.31,511,217,4,Lingkaran,8.31,0.66,0.67,1.39,0.0471,0.0,-7.79544711575622,113.688787245606,0,1,0,0,0,1.2354,0.996,1
2022-07-07 00:01:00,"Malang, Jawa Timur",4.8,515,288,1,Lingkaran,9.57,0.77,0.77,1.84,0.0471,0.0,-8.05747381392883,112.595965115152,0,1,0,0,0,-0.1815,0.996,1
2022-07-07 11:29:00,"Gunung Semeru, Lumajang",2.57,220,121,1,Elips,6.21,0.34,0.34,0.37,0.0471,0.0,-8.05552846940793,113.188926827881,1,0,0,0,0,-1.4601,0.9973,1
2022-07-07 12:41:00,"Gunung Raung, Banyuwangi",3.52,161,180,0,Elips,7.57,0.65,0.65,1.41,0.0471,0.0,-8.2827337610955,114.375996613602,1,0,0,0,0,-0.8585,0.9981,1
2022-07-07 23:15:00,"Pasuruan, Jawa Timur",2.79,409,235,3,Lingkaran,8.65,0.0,0.0,0.0,0.0471,0.0,-7.68319598382031,112.836563616211,0,1,0,0,0,-1.2531,0.9962,1
2022-07-08 03:27:00,"Banyuwangi, Jawa Timur",5.22,158,116,2,Lingkaran,6.08,1.0,1.0,3.17,0.0471,0.0,-8.28085088846177,114.368828771407,0,1,0,0,0,0.0207,0.9982,1
2022-07-08 04:10:00,Laut Jawa Timur,2.67,392,97,2,Lingkaran,5.56,0.57,0.57,1.01,0.0471,0.0,-7.50751493152334,113.572005273255,0,1,0,0,0,-1.4474,0.9963,1
2022-07-08 11:34:00,"Laut Jawa, Barat Daya Probolinggo",4.88,392,169,1,Lingkaran,7.33,0.77,0.76,1.86,0.0471,0.0,-7.82910438599117,113.110070210443,0,1,0,0,0,-0.1357,0.9963,1
2022-07-09 03:25:00,"Laut Selatan Jawa, barat daya Lumajang",5.27,11,126,1,Lingkaran,6.33,0.79,0.8,1.97,0.0471,0.0,-8.19413535009175,113.133436884172,0,1,0,0,0,0.0879,1.0405,1
2022-07-09 07:09:00,"Banyuwangi, Jawa Timur",6.36,441,74,4,Lingkaran,4.85,0.66,0.66,1.38,0.0471,0.0,-8.1397187874562,114.446046499465,0,1,0,0,0,0.7077,0.9961,1
2022-07-09 08:30:00,Laut Jawa Timur,2.36,381,217,0,Lingkaran,8.31,0.39,0.39,0.47,0.0471,0.0,-6.98998021678238,112.435373479609,0,1,0,0,0,-1.5209,0.9963,1
2022-07-10 06:51:00,"Gunung Raung, Banyuwangi",4.42,522,88,0,Elips,5.29,0.67,0.66,1.48,0.0471,0.0,-8.31845013455685,114.351010997021,1,0,0,0,0,-0.3446,0.996,1
2022-07-10 10:08:00,"Gunung Semeru, Lumajang",5.21,43,256,2,Elips,9.03,0.65,0.66,1.41,0.0471,0.0,-8.10819240765251,113.273285933463,1,0,0,0,0,0.015,1.0066,1
2022-07-11 16:24:00,"Probolinggo, Jawa Timur",2.82,657,265,0,Lingkaran,9.18,0.4,0.4,0.49,0.0471,0.0,-7.8143988038779,113.173728900042,0,1,0,0,0,-1.2582,0.9958,1
2022-07-11 16:57:00,"Laut Jawa, Barat Daya Probolinggo",2.7,73,193,3,Lingkaran,7.84,0.0,0.0,0.0,0.0471,0.0,-7.65779811977557,113.213206620349,0,1,0,0,0,-1.3037,1.0018,1
2022-07-11 19:09:00,"Laut Selatan Jawa, barat daya Lumajang",4.62,72,212,4,Lingkaran,8.21,0.66,0.66,1.38,0.0471,0.0,-8.16368146420249,113.172087664635,0,1,0,0,0,-0.2588,1.0019,1
2022-07-11 20:30:00,"Gunung Semeru, Lumajang",2.94,368,206,1,Elips,8.1,0.36,0.35,0.42,0.0471,0.0,-8.22716135656347,113.161691692848,1,0,0,0,0,-1.248,0.9964,1
2022-07-11 23:30:00,"Gunung Raung, Banyuwangi",7.7,6,171,4,Elips,7.38,0.67,0.67,1.47,0.0471,0.0,-8.25281674766453,114.373945498226,1,0,0,0,0,1.452,1.0783,1
2022-07-13 10:41:00,"Malang, Jawa Timur",6.91,477,240,3,Lingkaran,8.74,0.83,0.83,2.18,0.0471,0.0,-7.98216066657873,112.671045021097,0,1,0,0,0,1.0641,0.996,1
2022-07-14 09:02:00,"Laut Jawa, Barat Daya Probolinggo",7.36,40,53,1,Lingkaran,4.11,0.9,0.9,2.54,0.0471,0.0,-7.84974927974274,113.206866141664,0,1,0,0,0,1.2862,1.0075,1
2022-07-14 18:27:00,"Laut Jawa, Barat Daya Probolinggo",6.7,301,232,3,Lingkaran,8.59,0.78,0.78,1.9,0.0471,0.0,-7.71631303555341,113.248482790148,0,1,0,0,0,0.946,0.9967,1
2022-07-15 05:27:00,"Gunung Semeru, Lumajang",3.43,407,228,0,Elips,8.52,0.65,0.65,1.4,0.0471,0.0,-8.04956637068358,113.182952753825,1,0,0,0,0,-0.9099,0.9962,1
2022-07-15 05:35:00,"Pasuruan, Jawa Timur",4.29,415,85,2,Lingkaran,5.2,0.84,0.84,2.24,0.0471,0.0,-7.63284074846125,112.994361378588,0,1,0,0,0,-0.5147,0.9962,1
2022-07-16 02:40:00,"Laut Selatan Jawa, barat daya Lumajang",2.9,108,180,2,Lingkaran,7.57,0.61,0.61,1.16,0.0471,0.0,-8.13141213632452,113.227769499356,0,1,0,0,0,-1.315,0.9996,1
2022-07-16 14:08:00,"Pasuruan, Jawa Timur",7.67,600,276,0,Lingkaran,9.37,0.48,0.48,0.73,0.0471,0.0,-7.62058885678814,112.970030739284,0,1,0,0,0,1.5113,0.9958,1
