Tanggal,Lintang,Bujur,Magnitudo,Kedalaman_km,Lokasi,Sumber,Lokasi_Baru,Magnitudo_Original,Kedalaman_Original,Seismic_Moment_M0,Radiated_Energy_J,Benioff_Strain,Rupture_Length_Est,Gutenberg_Richter_b_value,Time_Delta_Hours,Dist_Delta_KM,Migration_Velocity,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,roll_7d_mag_mean,roll_7d_mag_std,roll_7d_mag_max,roll_7d_count,roll_7d_energy_sum,roll_7d_depth_mean,roll_14d_mag_mean,roll_14d_mag_std,roll_14d_mag_max,roll_14d_count,roll_14d_energy_sum,roll_14d_depth_mean,roll_30d_mag_mean,roll_30d_mag_std,roll_30d_mag_max,roll_30d_count,roll_30d_energy_sum,roll_30d_depth_mean,rolling_mag_mean,rolling_event_count,Cluster_KMeans,Dist_to_Cluster_Center,Cluster,MagScaled,DepthScaled,R_true,aco_heuristic,isVulkanik,is_Anomaly,Temporal_Risk_Factor,Model_Uncertainty,LSTM_Error,Context_Impact_Radius,Context_Risk_Pheromone,is_anomaly,Proporsi_Grid_Terdampak_CNN,Pheromone_Score,Final_Prob_Impact
2022-06-09 11:37:00,-7.76341737683768,113.119966581702,0.376996805111821,0.03899721448467967,Probolinggo,INATEWS,Probolinggo,6.35,361.0,0.3737403974806834,0.3737403974806834,0.5386623968491285,14.504407743049919,-0.4593897711663992,-0.1362821279139271,-0.6152752685978228,-0.29576742794655997,0.258819045102521,-0.9659258262890682,0.37945284372454435,-0.925211078289358,1.2246467991473532e-16,-1.0,1.1258108393461073,-0.3289504316144363,7.79,1.0,1.1300478314918758,318.3,0.19071817969461966,0.13088024345133828,7.79,0.375,0.29766006924303223,348.9032258064516,0.32666496102071246,0.31719631550462657,7.97,0.7272727272727273,0.734295765649436,367.27272727272725,5.186451612903227,31.0,1,-0.3138718831675147,1,12.7,180.5,0.5551877955943094,0.20827160665255712,0,False,0.0,0.6644736528396606,3.164360284805298,17.23857304150047,0.2577002833255848,False,0.9235498309135437,0.0,0.0
2022-06-10 09:57:00,-6.45782113483385,113.74150322455,-0.46006389776357826,-0.12534818941504178,Surabaya,INATEWS,Surabaya,3.73,302.0,-0.006412003348850271,-0.006412003348850271,-0.07400163450635272,0.22578755462283656,-0.5056905802277153,1.0292887029288702,0.8204935651077057,-0.09394954930422944,0.7071067811865476,-0.7071067811865475,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,0.7952248391597689,-0.1198072803367838,7.79,0.8,0.9959408144983848,323.89473684210526,0.23333358390858192,-0.22559338614070712,7.79,0.125,0.2258427924300334,360.82758620689657,0.1143997919670721,-0.05863641174468052,7.97,0.36363636363636365,0.4891390714945254,367.5967741935484,5.2058620689655175,29.0,0,10.170452776931212,0,7.46,151.0,-0.1554770767879341,-0.2835013832700114,0,False,0.0,0.6997789144515991,12.81218147277832,7.203826552603831,0.0,False,0.9077634811401367,0.0,0.0
2022-06-10 20:41:00,-6.94146164909982,111.850922926714,0.2523961661341853,-0.10306406685236769,Bojonegoro,INATEWS,Bojonegoro,5.96,310.0,0.09240063215862608,0.09240063215862689,0.2351163188470498,7.805486914662375,-0.2486967156164467,0.19725044829647334,1.3632565048487832,0.4561706205955742,-0.8660254037844386,0.5000000000000001,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,0.6191712862683361,-0.22131477164508842,7.79,0.6,0.5447601265456649,320.6111111111111,0.48235372425096473,-0.25209822291902,7.79,0.0,0.22653852903592342,347.10714285714283,0.18058268928631271,-0.0354782988404911,7.97,0.36363636363636365,0.48965588421930595,369.9193548387097,5.319285714285715,28.0,0,6.9094355697795,0,11.92,155.0,0.28487501470342425,0.22952293245203914,0,False,0.0,0.7843313217163086,15.024188041687012,14.55021429395457,0.0,False,0.9211162328720093,0.0,0.0
2022-06-10 23:20:00,-8.31745949995717,114.292987547525,-0.7188498402555911,-0.20612813370473537,Banyuwangi,INATEWS,Banyuwangi,2.92,273.0,-0.0064539498533914275,-0.0064539498533914275,-0.07905772780300066,0.06234476611050052,-0.4590949408787987,-0.38254632396891813,2.290009678672408,4.5809157302757075,-0.25881904510252157,0.9659258262890681,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,0.38493580355484763,0.13946841521053352,7.79,0.6,0.5443390559478737,325.8333333333333,0.30071232329329606,-0.10903499332969419,7.79,0.125,0.22653854836551443,344.55172413793105,0.05135908152452728,0.031122540724915063,7.97,0.45454545454545453,0.48965589875725096,368.3809523809524,5.236551724137931,29.0,2,0.1686490495221079,2,5.84,136.5,-0.16056462516876763,-0.3946606816592073,0,False,0.0,0.7392506003379822,8.67290210723877,4.989698187265438,0.0,False,0.897491455078125,0.0,0.0
2022-06-11 01:07:00,-8.25894665731741,114.327597484778,-0.30351437699680517,0.6657381615598886,Banyuwangi,INATEWS,Banyuwangi,4.22,586.0,-0.0062140067022594106,-0.006214006702259409,-0.06506735498183844,0.49181299526830685,-0.2825651612667544,-0.4447101016138673,-0.6883871666697975,-0.2203766373331665,0.25881904510252074,0.9659258262890683,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,0.30826159878172754,0.2057693048272447,7.79,0.6,0.5442827923791882,331.1111111111111,0.22631811965803975,-0.21463950317826969,7.79,0.25,0.22654027111712235,352.6,-0.06262257496971917,0.014958477749780064,7.97,0.45454545454545453,0.48852869065380955,369.5079365079365,5.202666666666667,30.0,2,-0.4878165593339046,2,8.44,293.0,-0.12773751028937064,-0.40052144810624374,0,False,0.0,0.7864168882369995,8.948648452758789,8.715017883245979,0.01769694133361212,False,0.9135593175888062,0.0,0.0
2022-06-11 17:41:00,-8.18077810159097,114.364782287404,-0.49520766773162933,0.2395543175487465,Banyuwangi,INATEWS,Banyuwangi,3.62,433.0,-0.0064261227819151,-0.0064261227819151,-0.07516315788954744,0.18958326569471104,-0.3218478284351014,0.6156604901374775,-0.6679931549416224,-0.37586937014379274,-0.9659258262890683,-0.25881904510252063,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,0.33943682489827176,0.2882664726991821,7.79,0.4,0.5441173273783422,319.7647058823529,0.11423024502520097,-0.241325378415951,7.79,0.375,0.2265404879987,355.19354838709677,-0.11089031726064857,0.07995301396696586,7.97,0.45454545454545453,0.4885259862748848,366.3174603174603,5.151612903225807,31.0,2,-0.6361187878652231,2,7.24,216.5,-0.15983061933035325,-0.40159946999752505,0,False,0.0,0.733033299446106,9.149369239807129,6.887519727739442,0.0,False,0.9077593684196472,0.0,0.0
2022-06-11 18:12:00,-8.05661057934703,112.586638023887,0.3993610223642173,-0.3565459610027855,Malang,INATEWS,Malang,6.42,219.0,0.47772546754389505,0.477725467543899,0.6182499063837341,16.210633981551993,-0.03265069882892991,-0.5355648535564854,1.1721926545494712,15.768835319100361,-1.0,-1.8369701987210297e-16,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,0.43211992956907613,0.1652537867888512,7.79,0.6,0.5491800517023895,314.1666666666667,0.2012529762520956,-0.30931981651780427,7.79,0.5,0.22997782936004244,350.9375,-0.03318215986756934,0.029998877929201574,7.97,0.5454545454545454,0.49111123912441795,364.015625,5.19125,32.0,3,0.22574752416971536,3,12.84,109.5,0.6179033818140965,0.77882470354415,0,False,0.0,0.7652677297592163,7.44962215423584,16.80323563321964,0.1099211430255319,False,0.9242693781852722,0.0,0.0
2022-06-12 21:51:00,-6.97889037607905,113.501843241766,-0.7092651757188498,0.8495821727019499,Surabaya,INATEWS,Surabaya,2.95,652.0,-0.00645365259697938,-0.00645365259697938,-0.07896959201468003,0.06538829300047413,-0.23236476665468075,1.4106395696353853,0.7819679743198626,-0.15893977628665684,-0.7071067811865477,0.7071067811865474,0.3312212278016865,-0.9435531242349544,1.2246467991473532e-16,-1.0,0.4565545662550153,0.08053371694486595,7.79,0.6,0.5491800716823334,316.8888888888889,0.05214281657440784,-0.21416047330474364,7.79,0.625,0.22997785079993785,360.06060606060606,-0.1923239592808527,0.17900366812188678,7.97,0.5454545454545454,0.4908727472084455,369.5,5.123333333333334,33.0,1,6.922481861763117,1,5.9,326.0,-0.16056462516876763,-0.5282967040760824,0,False,0.0,0.6983218193054199,8.98886775970459,5.066791391008713,0.0,False,0.8982776403427124,0.0,0.0
2022-06-12 22:53:00,-8.14999977978362,113.176191813904,0.12140575079872201,-0.4763231197771588,Lumajang,INATEWS,Lumajang,5.55,176.0,0.017532140762680105,0.0175321407626803,0.07486539167168409,4.069115338091957,-0.1663031757586295,-0.49850567842199645,0.5692387577882801,5.170158314757206,-0.5000000000000004,0.8660254037844384,0.3312212278016865,-0.9435531242349544,1.2246467991473532e-16,-1.0,0.4687497116064373,-0.0893236814967131,7.79,0.8,0.5494309044555675,309.4736842105263,0.07969402615758073,-0.3432494875446498,7.79,0.75,0.2301481539432717,354.6470588235294,-0.16359564994570516,0.07166660740322486,7.97,0.6363636363636364,0.4910008336102037,366.5230769230769,5.135882352941176,34.0,4,-0.5423693254984332,4,11.1,88.0,0.1054147748600212,0.6787601019222828,0,False,0.0,0.8486948013305664,3.582667112350464,13.07907199642605,0.001055178938882874,False,0.921332597732544,0.0,0.0
2022-06-13 03:37:00,-8.14278961260397,114.27181250199,0.5175718849840256,-0.3147632311977716,Banyuwangi,INATEWS,Banyuwangi,6.79,234.0,1.7313792320350696,1.7313792320350698,1.243490661390263,29.180988537418354,-0.15848974047851777,-0.23311416616855948,0.4264827435762441,0.6860252034651985,0.7071067811865476,0.7071067811865476,0.31494162072895193,-0.9491110448902284,1.2246467991473532e-16,-1.0,0.5737565649796419,-0.14951324120373832,7.79,1.0,0.5676021325451808,305.7,0.18345384939136025,-0.3526457414948146,7.79,0.875,0.24248552605775434,351.2,-0.06690481716639284,0.06576414806550969,7.97,0.7272727272727273,0.5002798731532128,364.5151515151515,5.183142857142858,35.0,2,0.16992251541859618,2,13.58,117.0,1.0480735408320292,0.8452276321578969,0,False,0.0,0.6507574319839478,8.605432510375977,21.01977246678303,0.6267296608198403,False,0.9256961941719055,0.0,0.0
2022-06-13 10:24:00,-8.1795421301781,114.373610161437,0.22044728434504807,0.9331476323119777,Banyuwangi,INATEWS,Banyuwangi,5.86,682.0,0.06352893955662785,0.06352893955662842,0.18502389992785556,6.658861776861276,-0.09851663879779783,-0.0860729228930066,-0.6451199134637587,-0.3256145755889719,0.49999999999999994,-0.8660254037844387,0.31494162072895193,-0.9491110448902284,1.2246467991473532e-16,-1.0,0.6015976066814046,-0.2901407594632934,7.79,1.2,0.5683339188538109,323.6190476190476,0.22473249014817412,-0.46013881473601265,7.79,1.0,0.24298237304868578,360.3888888888889,-0.02395456707436009,-0.024793502834205877,7.97,0.8181818181818182,0.5006535558818275,369.25373134328356,5.201944444444445,36.0,2,-0.6183257929124948,2,11.72,341.0,0.23300698501142456,-0.25074876742723184,0,False,0.0,0.7849186658859253,9.26953125,14.18555800805876,0.0,False,0.9205178022384644,0.0,0.0
2022-06-14 09:11:00,-6.96992239604898,113.652615714333,-0.9840255591054313,0.08356545961002786,Situbondo,INATEWS,Situbondo,2.09,377.0,-0.006456517724866669,-0.006456517724866669,-0.08031990923450584,0.016676311546101233,0.00577993868083483,1.0615660490137477,0.7777758204961767,-0.10811674755401013,0.7071067811865476,-0.7071067811865475,0.2985688173637202,-0.9543881083175908,1.2246467991473532e-16,-1.0,0.19872702053441332,0.415203901339511,7.79,0.6,0.44825811104023733,347.44444444444446,0.040077527580423634,-0.17567181647567437,7.79,1.125,0.24298237414825516,360.8378378378378,-0.2131543956047868,0.27886823186987425,7.97,0.8181818181818182,0.5005254703070651,365.1194029850746,5.117837837837838,37.0,1,7.785574664160844,1,4.18,188.5,-0.16056462516876763,-0.5416002372526979,0,False,0.0,0.5696504712104797,9.511659622192383,3.0214779496134,0.0,False,0.8804238438606262,0.0,0.0
2022-06-15 04:53:00,-7.62656846066204,112.976690985986,0.10862619808306705,-0.6350974930362117,Probolinggo,INATEWS,Probolinggo,5.51,119.0,0.014436710403900687,0.014436710403900686,0.06448105393792462,3.8185633504597774,-0.12376764660784784,0.8404064554692169,0.2662426023791618,-0.17466328253055471,0.8660254037844386,0.5000000000000001,0.2821076626819194,-0.9593827529490743,1.2246467991473532e-16,-1.0,0.30642776195134386,-0.06302010595910033,7.79,0.4,0.3916718711557994,318.4117647058824,0.20681586564481222,-0.4284799013706256,7.79,1.125,0.24313069294422485,348.35135135135135,-0.0891090359639756,0.21564264869853947,7.97,0.7272727272727273,0.5005292476805446,364.22727272727275,5.1937837837837835,37.0,1,0.46693135184334483,1,11.02,59.5,0.0920254619336758,1.2719692653735493,0,False,0.0,0.8980270028114319,5.1682233810424805,14.06446619701006,0.2913878058425471,False,0.9218405485153198,0.0,0.0
2022-06-16 10:49:00,-8.08122536259151,113.133319689605,0.1501597444089456,-0.10863509749303621,Lumajang,INATEWS,Lumajang,5.64,308.0,0.02627805758501238,0.026278057585012376,0.10102685440144504,4.694615193825903,-0.3284878573630429,1.5744172145845785,-0.2359829083999253,-0.3244826783101351,0.49999999999999994,-0.8660254037844387,0.26556302780405594,-0.9640935007889755,1.2246467991473532e-16,-1.0,-0.40479646884144926,-0.750286772698691,6.79,-0.2,-0.7490238700216065,359.42857142857144,0.6482508057376369,-0.43633535515792493,7.79,0.625,0.24334858220089853,334.45454545454544,-0.014724902992081334,0.20524320614452976,7.97,0.7272727272727273,0.5007023241647908,364.8787878787879,5.394848484848485,33.0,4,-0.022299517161031422,4,11.28,154.0,0.13789332974701027,0.14484281784308964,0,False,0.0,0.8274306654930115,3.2379894256591797,14.59661540661845,0.299222135269763,False,0.921975314617157,0.0,0.0
2022-06-16 19:44:00,-7.82431156950753,113.230036429773,-0.37060702875399365,0.06406685236768803,Probolinggo,INATEWS,Probolinggo,4.01,370.0,-0.00633918048273918,-0.006339180482739179,-0.0698270497051034,0.3522897439914553,-0.3650998314404049,0.06694560669456062,-0.46208839846107463,-0.2547656149964755,-0.9659258262890684,0.2588190451025203,0.26556302780405594,-0.9640935007889755,1.2246467991473532e-16,-1.0,-0.6582907784995217,-0.9285802190543829,6.79,-0.2,-0.7529980730432602,360.07142857142856,0.3528787981329342,-0.4682508646322874,7.79,0.5,0.15229701599306594,340.40625,0.016916108794470922,0.14941029742269654,7.97,0.7272727272727273,0.500702863905075,361.1212121212121,5.2603124999999995,32.0,1,0.69534468172612,1,8.02,185.0,-0.1415552324112342,-0.3028398199391701,0,False,0.0,0.6024287939071655,2.07208251953125,8.030018742194814,0.0,False,0.9114235639572144,0.0,0.0
2022-06-17 11:50:00,-8.19379646727291,113.214394587026,0.33546325878594246,-0.44846796657381616,Lumajang,INATEWS,Lumajang,6.22,186.0,0.2362092347856367,0.23620923478563866,0.4141141901685573,11.797772030511911,-0.05140833359072004,0.5821876867901973,-0.3572446414691116,-0.2916616350541329,0.258819045102521,-0.9659258262890682,0.24893980855376657,-0.9685189578512204,1.2246467991473532e-16,-1.0,-0.3885468336069569,-0.8299919566035165,6.79,-0.2,-0.750461167317154,351.7857142857143,0.41672672066084626,-0.5615444294772417,7.79,0.625,0.15401976760098954,335.72727272727275,0.04638873983907071,0.02205409810526401,7.97,0.5454545454545454,0.4764636894028769,360.375,5.289393939393939,33.0,4,-0.41583066366964966,4,12.44,93.0,0.45131338984941066,0.9256150752284248,0,False,0.0,0.6021940112113953,3.1720163822174072,18.41989659843504,0.6247082824126056,False,0.9245639443397522,0.0,0.0
2022-06-18 01:28:00,-8.26446742116282,114.279400523271,-0.9361022364217252,0.06963788300835655,Banyuwangi,INATEWS,Banyuwangi,2.24,372.0,-0.006456412588450205,-0.006456412588450205,-0.08020301655762924,0.021164109507708646,-0.10270687199055833,0.4052600119545726,0.3955818922910546,-0.033092048757649886,0.25881904510252074,0.9659258262890683,0.23224292400907015,-0.9726578145718654,1.2246467991473532e-16,-1.0,-0.5376823747590717,-0.2561799434737013,6.79,-0.6,-0.7514974060764805,344.0,-0.05104507306757689,-0.05251425761334434,7.79,0.25,-0.1533374194314855,336.26666666666665,-0.17834884865520015,0.0,7.8,0.45454545454545453,-0.06992670938210166,369.015873015873,5.076333333333333,30.0,2,-0.07255410672904303,2,4.48,186.0,-0.16056462516876763,-0.5273573525889182,0,False,0.0,0.7239404916763306,8.467966079711914,3.354558035054021,0.002021378407140866,False,0.8853467702865601,0.0,0.0
2022-06-18 09:30:00,-7.71333446169285,113.242673293793,-0.5239616613418531,0.8997214484679665,Probolinggo,INATEWS,Probolinggo,3.53,670.0,-0.006434284946403954,-0.006434284946403954,-0.07596236993800494,0.16432362237025552,-0.10270687199055833,0.0035863717872085944,0.5149122415888497,0.2873191753427872,0.7071067811865476,-0.7071067811865475,0.23224292400907015,-0.9726578145718654,1.2246467991473532e-16,-1.0,-0.6790403127220253,-0.38081758691758943,6.79,-0.4,-0.7514971719857161,369.0769230769231,-0.04829440542977429,0.031249214335190647,7.79,0.125,-0.15344981999225302,337.9655172413793,-0.31342536570372403,-0.02891607530899473,7.8,0.36363636363636365,-0.09995321173812644,366.4516129032258,5.077586206896552,29.0,1,0.23538569379739102,1,7.06,335.0,-0.16056462516876763,-0.4889097104532359,0,False,0.0,0.7387086153030396,2.7511775493621826,6.830097890646941,0.09942804494857178,False,0.9068394899368286,0.0,0.0
2022-06-19 01:29:00,-7.78159723298717,113.230326745628,0.7859424920127795,-0.7409470752089137,Probolinggo,INATEWS,Probolinggo,7.63,81.0,31.61695820544308,31.616958205443083,5.5680759069438714,110.84088890158651,0.17606625710316462,0.5738194859533771,-0.6866861961818068,-0.38002570498964655,0.25881904510252074,0.9659258262890683,0.21547731504673012,-0.976508846196619,1.2246467991473532e-16,-1.0,-0.39612999671638754,0.2462411708395329,7.63,-0.6,-0.4258982221794009,352.25,0.13849863911166885,0.1930622776044371,7.79,0.25,0.07105344630489703,329.4,-0.10010370559439007,0.18970790249452174,7.8,0.36363636363636365,0.06889690111061243,365.0967741935484,5.1626666666666665,30.0,1,0.40504771493550734,1,15.26,40.5,3.069850456233717,4.704349907824359,0,False,0.0,0.7455497980117798,2.5013864040374756,22.02842917974662,0.1506451773333103,False,0.9271517992019653,0.0,0.0
2022-06-19 05:48:00,-8.2640594684463,114.44898760626,0.18210862619808316,-0.3816155988857939,Banyuwangi,INATEWS,Banyuwangi,5.74,210.0,0.03978236280340891,0.039782362803408904,0.13528564314078326,5.503006173234567,0.19120777470703004,-0.2630005977286312,0.6622361720711825,1.0270942236480753,0.9659258262890683,0.25881904510252074,0.21547731504673012,-0.976508846196619,1.2246467991473532e-16,-1.0,-0.2905490334235618,0.042341266138407045,7.63,-0.4,-0.4254147357599473,341.3076923076923,0.17938663381766742,0.05093177381572159,7.79,0.375,0.07138170985646765,325.5483870967742,-0.060877957778478126,0.08605260300139753,7.8,0.45454545454545453,0.06914379084104201,362.63492063492066,5.1812903225806455,31.0,2,-0.11346071044148519,2,11.48,105.0,0.17815573824063674,0.5444903870768741,0,False,0.0,0.7276857495307922,9.661966323852539,16.53447185000355,0.674422304886968,False,0.9228918552398682,0.0,0.0
2022-06-20 02:39:00,-6.36814897605771,112.846460068511,0.7124600638977637,0.3816155988857939,Gresik,INATEWS,Gresik,7.4,484.0,14.282771321472872,14.282771321472874,3.716415214185204,76.9130440286609,0.06359359112005604,0.9228930065750149,1.9499188934571359,0.1621878234912621,0.49999999999999994,0.8660254037844387,0.19864794288017112,-0.9800709131432666,1.2246467991473532e-16,-1.0,0.1903012837461584,0.37671652953559803,7.63,-0.6,-0.27625401273919326,341.0833333333333,0.5150836804223344,-0.05637109320662557,7.79,0.375,0.17282483738992735,321.7096774193548,0.1433548095442356,0.09361019503929541,7.8,0.36363636363636365,0.1425725097771959,356.06451612903226,5.334193548387097,31.0,0,2.611675398285407,0,14.8,242.0,2.311000627512554,0.21968200702591306,0,False,0.0,0.9269575476646423,13.989052772521973,20.78891750531166,0.1090802088754621,False,0.9253873825073242,0.0,0.0
2022-06-21 02:49:00,-8.04830432511189,113.150934367708,0.40255591054313095,0.35097493036211697,Lumajang,INATEWS,Lumajang,6.43,473.0,0.4947406770163331,0.4947406770163372,0.6304254361352699,16.47024274416416,-0.08830442532575701,1.160789001793186,1.1090322566894448,-0.06556430665737153,0.49999999999999994,0.8660254037844387,0.18175978759137534,-0.9833429613388902,1.2246467991473532e-16,-1.0,0.052655383668939834,0.5544730344788542,7.63,-0.8,-0.28991638771134215,331.8181818181818,0.44314859900704917,0.13804002406055793,7.79,0.0,0.09485739252493433,340.25,-0.039113143310736044,-0.09457575895596104,7.8,0.2727272727272727,0.007538135047047252,358.8032786885246,5.301428571428572,28.0,4,0.05564099744432544,4,12.86,236.5,0.627282506797664,0.026778755688064804,0,False,0.0,0.7136135697364807,3.0386340618133545,19.41189339651808,0.6352013804895891,False,0.9243727922439575,0.0,0.0
2022-06-21 16:37:00,-8.10052614089929,113.286581625325,-0.3482428115015974,0.7520891364902507,Lumajang,INATEWS,Lumajang,4.08,617.0,-0.006307046024032584,-0.006307046024032583,-0.06842796208123293,0.3937313537008502,-0.016381962239974696,0.4172145845786014,-0.6047281635405668,-0.3510800845371372,-0.8660254037844385,-0.5000000000000004,0.18175978759137534,-0.9833429613388902,1.2246467991473532e-16,-1.0,0.32702801253738634,-0.2592826304411543,7.63,-0.8,-0.2899148247994691,353.6363636363636,0.5740937173217247,-0.24897232539298686,7.79,0.0,0.09485845144431879,347.25,-0.04031435514732578,-0.09300838716411272,7.8,0.2727272727272727,0.007538077908879466,367.4918032786885,5.361071428571429,28.0,4,-0.32582733132128505,4,8.16,308.5,-0.13731513839774162,-0.4260754477017975,0,False,0.0,0.7765492796897888,2.297485113143921,8.241196029703456,0.0,False,0.9131312370300293,0.0,0.0
2022-06-21 23:08:00,-7.66901582851421,113.272934397582,0.744408945686901,-0.48467966573816157,Probolinggo,INATEWS,Probolinggo,7.5,173.0,20.17761435270634,20.17761435270634,4.432182761793641,90.1571137605956,-0.010546210425762065,-0.10520023909145249,-0.28935992093907364,-0.08641843150090876,-0.25881904510252157,0.9659258262890681,0.18175978759137534,-0.9833429613388902,1.2246467991473532e-16,-1.0,0.6035836732100659,-0.11273527822901018,7.63,-0.6,-0.07886534803488846,338.5833333333333,0.7360244035877964,-0.16771500412215185,7.79,0.125,0.23815068885230267,341.2413793103448,0.10258141744578042,0.010418444189856735,7.8,0.36363636363636365,0.11530935405885454,364.35483870967744,5.434827586206897,29.0,1,0.5267402172329385,1,15.0,86.5,2.6164222295118473,1.7998271291888233,0,False,0.0,0.6588216423988342,3.089995861053467,24.75996158853719,0.6849154029639315,False,0.9279618263244629,0.0,0.0
2022-06-22 01:59:00,-8.16436152167664,113.236051145874,-0.09584664536741208,0.21727019498607242,Lumajang,INATEWS,Lumajang,4.87,425.0,-0.004165758717851519,-0.004165758717851519,-0.03263622525054303,1.3813381296873655,-0.24790469971359208,-0.36820083682008364,-0.21812400948194896,0.4257460548657068,0.25881904510252074,0.9659258262890683,0.16481784665719793,-0.9863240225317866,1.2246467991473532e-16,-1.0,0.5307658633515691,-0.3318191680598098,7.63,-0.4,-0.07884139369101147,345.2307692307692,0.6946886825720062,-0.3086065334760306,7.79,0.25,0.23816695267622875,344.03333333333336,0.20953770686347947,-0.1539528085687558,7.8,0.36363636363636365,0.11532156263747333,363.741935483871,5.416,30.0,4,-0.6831130535408273,4,9.74,212.5,-0.05609675131025085,-0.2102186490230886,0,False,0.0,0.7605067491531372,2.77581787109375,11.55160382865023,0.2495081127954727,False,0.9185225367546082,0.0,0.0
2022-06-23 03:22:00,-8.03266255689616,112.62559368417,0.7124600638977637,-0.08913649025069638,Malang,INATEWS,Malang,7.4,315.0,14.282771321472872,14.282771321472874,3.716415214185204,76.9130440286609,-0.3620892181012137,1.2480573819485952,-0.08450784215121877,-0.28502403344591454,0.7071067811865476,0.7071067811865476,0.14782713347053048,-0.9890132145779883,1.2246467991473532e-16,-1.0,0.7512609137642104,-0.03354893909623477,7.63,-0.4,0.07035172746829735,360.3076923076923,0.29283324473852723,-0.4684653194261419,7.63,-0.125,-0.4665669207688205,352.14814814814815,0.18611407604996333,-0.10032137783141376,7.8,0.2727272727272727,-0.06398512774388408,360.40983606557376,5.232962962962962,27.0,3,0.2084011271573744,3,14.8,157.5,2.311000627512554,0.6732446599736407,0,False,0.0,0.6005963087081909,7.167653560638428,23.90282272115883,0.6247082824126275,False,0.9268696308135986,0.0,0.0
2022-06-23 04:37:00,-7.71695013094065,113.302351068232,0.17252396166134187,0.22562674094707522,Probolinggo,INATEWS,Probolinggo,5.71,428.0,0.03523110714950302,0.03523110714950336,0.1243799746137657,5.246866327776163,-0.48823566210079666,-0.4829647340107591,0.049747740037560356,2.4089306706099736,0.8660254037844386,0.5000000000000001,0.14782713347053048,-0.9890132145779883,1.2246467991473532e-16,-1.0,0.7640939590263213,-0.2662609249842013,7.63,-0.2,0.0707876248695011,365.14285714285717,0.33023783830457454,-0.6189172948774254,7.63,0.0,-0.46627096782519634,354.85714285714283,0.2195833252065756,-0.20812676642219594,7.8,0.36363636363636365,-0.06376253908875769,361.5,5.25,28.0,1,0.8148458930534956,1,11.42,214.0,0.1655866792101069,-0.05753796378098427,0,False,0.0,0.8555668592453003,2.731233835220337,16.20152044782209,0.624708282412686,False,0.9220413565635681,0.0,0.0
2022-06-24 18:27:00,-8.06176021544463,112.564392042059,-0.8785942492012779,-0.15877437325905291,Malang,INATEWS,Malang,2.42,290.0,-0.006456188427514549,-0.006456188427514549,-0.08001627021956388,0.028170853167693872,-0.6239336652054653,2.1410639569635386,0.1234525670910823,-0.299279717271153,-1.0,-1.8369701987210297e-16,0.13079267585675922,-0.9914097417023038,1.2246467991473532e-16,-1.0,0.4797253424227174,0.7891468019228581,7.63,-0.6,0.0679067464353842,378.1666666666667,0.010203385159633923,-0.15770670393747355,7.63,-0.25,-0.4760698210688557,363.96153846153845,0.32485404317615607,-0.19275867239759595,7.8,0.2727272727272727,-0.06376256501218455,356.11475409836066,5.104230769230769,26.0,3,0.22174730067605028,3,4.84,145.0,-0.16056462516876763,-0.4772337841385948,0,False,0.0,0.6401869058609009,7.453448295593262,3.764636503037179,0.0,False,0.8897074460983276,0.0,0.0
2022-06-25 00:17:00,-6.91352985586164,112.448801998869,-0.7060702875399362,-0.871866295264624,Lamongan,INATEWS,Lamongan,2.96,34.0,-0.00645354646719057,-0.00645354646719057,-0.07893918401400436,0.0664354681976005,-0.6239336652054653,-0.15421398684997015,0.50251858825033,0.5375309102883985,0.0,1.0,0.11371951458594969,-0.9935128947338007,1.2246467991473532e-16,-1.0,0.19360676510155167,0.9065077388559248,7.63,-0.4,0.06790677912307794,351.6923076923077,-0.06143704493223037,-0.028886188328036536,7.63,-0.375,-0.4767716332337303,356.56,-0.06707134880737844,-0.27632319044608367,7.79,0.18181818181818182,-0.37586898773874905,348.21666666666664,5.0716,25.0,0,1.9668752600443922,0,5.92,17.0,-0.16056462516876763,1.2519185258629593,0,False,0.0,0.49562981724739075,11.64039421081543,5.092576558089235,0.0,False,0.8889092206954956,0.0,0.0
