Tanggal,Lintang,Bujur,Magnitudo,Kedalaman,Lokasi,Pheromone_Score,Status_Zona,Radius_Visual_KM,ACO_Center_Lat,ACO_Center_Lon,ACO_Impact_Radius_km
2022-07-20 06:12:00,-7.07797588649039,112.333788003627,7.95,504.0,Laut Jawa Timur,0.0003136225329033256,Aman,22.417725778748004,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-20 15:07:00,-8.04588374145635,113.22498327429,4.83,321.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.3082313343843203,Aman,11.596581312401758,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-20 16:57:00,-7.83278310563697,113.273134857309,5.41,423.0,"Laut Jawa, Barat Daya Probolinggo",0.039923954372631465,Aman,12.734052020199503,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-20 21:08:00,-7.6828878332538,112.847570242577,2.4,654.0,"Pasuruan, Jawa Timur",0.0,Aman,3.71806401235912,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-21 02:05:00,-7.8505110435808,113.233939902377,2.37,118.0,"Laut Jawa, Barat Daya Probolinggo",0.011850443599495499,Aman,3.661539770454048,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-21 17:35:00,-7.4253072033348,113.52139716895,4.53,465.0,Laut Jawa Timur,0.0,Aman,9.641559884168123,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-22 20:10:00,-7.71643974248744,112.873162032405,5.02,134.0,"Pasuruan, Jawa Timur",0.6330798479087,Aman,13.38365654505369,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-23 03:26:00,-7.55643444389741,112.814980641971,5.77,124.0,"Pasuruan, Jawa Timur",0.013967046894806422,Aman,13.918090666922021,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-23 06:19:00,-8.20787341496401,113.246856460807,3.47,47.0,Lumajang,0.0,Aman,6.463893795538414,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-23 11:23:00,-7.76330758610314,113.263082194154,4.38,546.0,"Probolinggo, Jawa Timur",0.3165399239543794,Aman,10.037145139940419,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-23 18:18:00,-8.21361596183952,113.195964194381,3.69,171.0,Lumajang,0.25285171102664383,Aman,7.625942020154654,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-23 23:24:00,-7.54988253757172,112.864001509392,2.02,186.0,"Pasuruan, Jawa Timur",0.0,Aman,2.8709594215174827,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-24 21:51:00,-7.73343066051802,113.244806784106,6.27,96.0,"Probolinggo, Jawa Timur",0.633079847908714,Aman,18.681877441055356,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-25 12:24:00,-8.30123038168256,114.315345630878,3.75,505.0,"Banyuwangi, Jawa Timur",0.12642585551331068,Aman,7.537269217663763,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-26 17:22:00,-7.64311138129422,112.954658513307,5.75,553.0,"Pasuruan, Jawa Timur",0.05030524929332943,Aman,13.99609849857513,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-26 22:05:00,-8.16645344460322,113.123830297823,5.54,168.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.2528517110266655,Aman,14.02873775572977,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-27 15:36:00,-7.80356243786442,113.18248798557,5.56,542.0,"Laut Jawa, Barat Daya Probolinggo",0.15711026615972065,Aman,13.7282148356997,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-27 19:47:00,-8.22870914324894,113.308540089711,6.41,435.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.039923954372627975,Aman,16.423199417232787,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-28 13:22:00,-8.10835961229041,112.451423940308,2.97,178.0,Laut Jawa Timur,0.004452329569598586,Aman,5.125241966269427,-8.001083424492897,113.50314742768529,254.39696100153506
2022-07-28 14:49:00,-7.75644695158791,113.24300888203,5.82,283.0,"Probolinggo, Jawa Timur",0.6330798479087212,Aman,16.70720049409646,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-02 02:31:00,-8.04118413591428,112.574387813301,3.49,657.0,"Malang, Jawa Timur",0.00231128010139466,Aman,6.524378816054905,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-02 05:25:00,-7.73150754115676,112.939159395007,7.81,50.0,"Pasuruan, Jawa Timur",0.29774568592095707,Aman,23.775710588543376,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-02 12:24:00,-8.11340388855387,113.21798912992,6.15,549.0,Lumajang,0.6531986363615647,Aman,18.24018251351371,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-03 22:14:00,-8.10258269127469,113.233766935201,2.16,312.0,Lumajang,0.00698352344740186,Aman,3.1811895462947657,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-04 01:43:00,-8.13829118103328,113.244507486002,2.37,685.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,3.6485686234467347,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-04 02:20:00,-8.23192403846311,113.121917600783,3.41,216.0,Lumajang,0.25285171102664383,Aman,6.774629021916892,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-04 12:14:00,-7.71703202391937,113.127114454187,4.39,624.0,"Laut Jawa, Barat Daya Probolinggo",0.0001568112664517191,Aman,9.198504191024739,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-05 13:34:00,-8.12142505751301,114.351782898713,5.33,213.0,Banyuwangi,0.6330798479088067,Aman,14.6423242834079,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-05 18:26:00,-8.05608221293103,113.301461642743,2.37,352.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,3.6485686234467347,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-06 03:16:00,-7.93591818140684,112.603620205434,2.37,142.0,"Malang, Jawa Timur",0.0,Aman,3.6485686234467347,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-08 13:38:00,-8.29490020759909,114.46263650349,5.65,552.0,"Banyuwangi, Jawa Timur",0.6330798479087133,Aman,15.980555771569911,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-08 17:45:00,-8.07613415582572,113.162811839978,5.88,171.0,Lumajang,0.006983523447403211,Aman,14.2881140786241,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-08 19:27:00,-8.26080533397126,114.384875027177,6.02,191.0,Banyuwangi,0.6330798479087758,Aman,17.57575314842591,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-09 20:30:00,-8.22011573581314,114.280443231374,2.61,678.0,"Banyuwangi, Jawa Timur",0.0,Aman,4.216584043986316,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-11 05:20:00,-7.78977478667859,113.24844832314,2.68,545.0,"Laut Jawa, Barat Daya Probolinggo",0.0,Aman,4.387349085723634,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-11 21:17:00,-7.8455510992932,113.12101507151,2.71,65.0,"Laut Jawa, Barat Daya Probolinggo",0.0,Aman,4.461223038584823,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-12 11:22:00,-7.90590090675314,113.40414682924,3.14,513.0,Laut Jawa Timur,0.0,Aman,5.564094176054176,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-12 21:31:00,-8.11811400307238,113.251878382434,6.09,522.0,Lumajang,0.0,Aman,15.028856543330233,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-12 21:50:00,-7.65950901816368,113.205462003498,3.71,504.0,"Probolinggo, Jawa Timur",0.0,Aman,7.1459646654598,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-13 06:57:00,-8.01402313321484,112.60157632224,3.57,292.0,"Malang, Jawa Timur",0.0,Aman,6.7453163750857525,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-13 23:59:00,-7.77050002730015,113.142131210881,4.8,553.0,"Laut Jawa, Barat Daya Probolinggo",0.006983523447403211,Aman,10.538305296039718,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-14 11:50:00,-7.80476360692387,113.142148148646,6.72,416.0,"Laut Jawa, Barat Daya Probolinggo",0.6834600760456186,Aman,20.992040717968568,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-14 17:20:00,-7.91917144259458,112.595568908905,3.72,501.0,"Malang, Jawa Timur",0.12642585551331068,Aman,7.447003123432124,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-14 19:16:00,-6.28745315668485,112.775292016627,4.23,181.0,Laut Jawa Timur,0.0,Aman,8.699825687908927,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-14 21:50:00,-8.19301681644393,113.23419406743,7.51,261.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.3032319391635361,Aman,22.45290543945651,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-15 00:45:00,-8.30133896962066,114.305854873024,6.46,380.0,Banyuwangi,0.6330798479087486,Aman,19.537454714806415,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-15 18:29:00,-7.88606056111835,112.615754158796,4.2,254.0,"Malang, Jawa Timur",0.01396704689480507,Aman,8.643504793159046,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-15 22:00:00,-7.73763031609188,112.982801763665,4.79,230.0,"Pasuruan, Jawa Timur",0.0,Aman,10.48342687292662,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-16 03:32:00,-6.58236619967957,112.547826298433,5.24,104.0,Laut Jawa Timur,0.0,Aman,11.994908253088058,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-16 05:30:00,-8.1283389612867,113.25874818822,6.73,96.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.9497765831295631,Terdampak,22.433811727216206,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-16 23:33:00,-8.13761699724894,113.19175642612,5.61,471.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,13.287531034770907,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-17 15:12:00,-7.62118954008028,112.893100230599,6.94,560.0,"Pasuruan, Jawa Timur",0.25285171102664383,Aman,19.66949253604368,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-19 00:09:00,-8.1714414139916,113.284399809678,7.59,626.0,Lumajang,0.6330798479087508,Aman,24.881804373806112,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-19 13:08:00,-8.1254375858759,114.454965704437,5.34,649.0,Banyuwangi,0.03992395437263113,Aman,12.487704333691278,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-19 16:38:00,-8.15505521463995,114.418538795845,5.35,660.0,"Banyuwangi, Jawa Timur",0.039923954372627975,Aman,12.522798571932306,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-19 18:49:00,-7.92198960716585,112.568761756743,7.36,556.0,"Malang, Jawa Timur",0.0,Aman,19.96717947032079,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-20 00:51:00,-7.35477027737239,113.154944333589,3.15,436.0,Laut Jawa Timur,0.0,Aman,5.590695395029137,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-20 16:20:00,-8.12568821396498,113.118903594716,2.06,584.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,2.956656219447909,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-21 06:52:00,-7.9329100320532,112.642735448579,4.59,490.0,"Malang, Jawa Timur",0.0,Aman,9.833746946103505,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-22 00:18:00,-7.91506858797473,112.637780947147,4.92,189.0,"Malang, Jawa Timur",0.00012302910713511787,Aman,10.913490710545817,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-22 05:10:00,-8.21368123903637,113.213197155412,3.25,553.0,Lumajang,0.0,Aman,5.859020822628983,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-22 16:38:00,-8.20965168748542,114.343205196641,7.02,519.0,Banyuwangi,0.9508797972116356,Terdampak,23.905508760258467,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-23 18:17:00,-7.66048955788167,112.986585907671,6.64,352.0,"Pasuruan, Jawa Timur",0.36692015209126255,Aman,18.993493398095506,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-24 00:58:00,-7.86203380079757,112.024434345731,2.98,665.0,Laut Jawa Timur,0.0,Aman,5.144277597486356,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-24 06:45:00,-7.67118369635397,112.959477837214,6.81,317.0,"Pasuruan, Jawa Timur",0.7495145158064362,Aman,21.76732784939232,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-24 07:20:00,-8.22317132549448,113.167801867549,6.74,556.0,Lumajang,0.6371432192648804,Aman,20.842688368918697,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-26 05:50:00,-8.07136568876434,113.159869289226,7.17,71.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.6588973384029941,Aman,22.994057612475224,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-26 09:40:00,-7.81161276044049,113.189120110436,2.63,410.0,"Laut Jawa, Barat Daya Probolinggo",0.0,Aman,4.2651432566796625,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-26 23:09:00,-7.9854175119095,112.540109453187,7.29,259.0,"Malang, Jawa Timur",0.0,Aman,19.683,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-28 03:33:00,-8.14763054285005,113.292213484749,7.97,542.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.6330798479087351,Aman,26.773594993633356,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-28 10:57:00,-8.25011670143639,114.446095201692,2.31,186.0,Banyuwangi,0.0,Aman,3.510896039474823,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-28 13:01:00,-8.09329304442643,113.231301681251,6.03,548.0,Lumajang,0.10774397972117347,Aman,15.285922495875703,-8.001083424492897,113.50314742768529,254.39696100153506
2022-08-28 14:50:00,-7.9653209338496,112.559496969596,6.09,687.0,"Malang, Jawa Timur",0.0,Aman,15.028856543330233,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-02 12:27:00,-8.05635622033215,113.151267066713,5.41,32.0,Lumajang,0.6330798479088103,Aman,14.973216530984368,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-02 14:22:00,-7.73842725790889,112.883141601021,3.89,1.0,"Pasuruan, Jawa Timur",0.6330798479086923,Aman,9.12942887274258,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-02 15:22:00,-8.20900734531259,113.313696080893,7.71,506.0,Lumajang,0.6330798479087151,Aman,25.47421292247156,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-02 15:22:00,-7.87925985081413,112.70599078828,6.51,313.0,"Malang, Jawa Timur",0.25285171102664383,Aman,17.87003621484539,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-02 16:37:00,-8.21372716943192,114.351304750953,6.37,578.0,"Banyuwangi, Jawa Timur",0.7595057034220258,Terdampak,19.740359988063144,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-03 01:01:00,-8.18380216475262,114.310769276104,4.78,665.0,Banyuwangi,0.0025200506970855054,Aman,10.458515733954844,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-03 16:18:00,-8.09589475127987,113.263328897,5.93,601.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,14.4404936549967,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-04 13:43:00,-8.25802269099969,114.331628825536,4.56,168.0,"Banyuwangi, Jawa Timur",0.0,Aman,9.737495365852554,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-05 11:52:00,-8.25715029452151,114.277295094631,3.0,210.0,"Banyuwangi, Jawa Timur",0.0,Aman,5.196152422706632,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-05 15:28:00,-7.60652794520074,112.882888984103,3.74,345.0,"Pasuruan, Jawa Timur",0.0,Aman,7.23281577257433,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-05 16:25:00,-8.19820672718297,114.294157751612,3.9,575.0,Banyuwangi,0.05038022813689222,Aman,7.818289671745522,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-06 02:45:00,-8.06790005407149,113.193295928828,2.07,356.0,Lumajang,0.0,Aman,2.9782113759771986,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-06 07:57:00,-7.70335884703751,112.971334307496,4.33,170.0,"Pasuruan, Jawa Timur",0.02095057034220682,Aman,9.066776647597656,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-06 08:46:00,-8.21372366551105,114.311413153429,5.94,183.0,Banyuwangi,0.0,Aman,14.477036437061283,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-07 16:24:00,-7.69770695278992,113.271875231784,5.89,597.0,"Laut Jawa, Barat Daya Probolinggo",0.25285171102666637,Aman,15.378957330227658,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-08 09:04:00,-8.22083043828737,113.188903795402,3.04,660.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,5.3004211153454595,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-08 12:25:00,-7.89023066626124,112.534312572492,6.09,196.0,"Malang, Jawa Timur",0.0,Aman,15.028856543330233,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-08 17:26:00,-8.20574043068681,113.13623911022,2.56,411.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,4.096,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-08 21:58:00,-8.25105959954338,114.445181971968,7.39,422.0,Banyuwangi,0.6330798479087499,Aman,23.90484130850011,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-09 06:58:00,-8.1811191064314,114.295812912179,3.31,699.0,Banyuwangi,0.0,Aman,6.0220171869565435,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-09 18:28:00,-7.62896437386083,112.855505585851,5.09,38.0,"Pasuruan, Jawa Timur",0.10076045627378016,Aman,11.830690154976494,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-11 06:34:00,-8.1405398673977,114.3019912301,5.96,148.0,"Banyuwangi, Jawa Timur",0.01185044359949516,Aman,14.601942242109894,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-12 03:49:00,-7.5986265146749,112.945084314243,2.66,687.0,"Pasuruan, Jawa Timur",0.0008156078198514777,Aman,4.339390222906225,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-12 08:01:00,-7.7271851754046,112.811087971089,6.01,184.0,"Pasuruan, Jawa Timur",0.10076045627377701,Aman,15.179068290631184,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-12 14:38:00,-8.28357511651491,114.38630016233,6.72,118.0,"Banyuwangi, Jawa Timur",0.6330798479087621,Aman,20.728750154416044,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-13 04:44:00,-7.6936682000229,113.118162196462,2.95,671.0,"Laut Jawa, Barat Daya Probolinggo",0.050380228136891886,Aman,5.14337122286903,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-13 15:21:00,-7.84399868541933,113.174529311184,6.0,682.0,"Probolinggo, Jawa Timur",0.633079847908714,Aman,17.488239125566302,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-14 06:05:00,-7.7292852785941,113.245800634488,3.45,404.0,"Probolinggo, Jawa Timur",0.0,Aman,6.4080905892473154,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-14 16:18:00,-8.08038564421934,113.225147045707,3.51,26.0,"Laut Selatan Jawa, Barat Daya Lumajang",0.0,Aman,6.575982892313513,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-15 02:52:00,-8.1833138503417,113.298825400687,3.31,501.0,Lumajang,0.0,Aman,6.0220171869565435,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-15 15:10:00,-8.14675778447843,114.454778082933,5.74,387.0,"Banyuwangi, Jawa Timur",0.3165399239544357,Aman,15.05798558504531,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-16 04:57:00,-7.64565353915456,112.913915459663,6.88,210.0,"Pasuruan, Jawa Timur",0.6217031325744088,Aman,21.411860446506132,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-17 02:47:00,-7.82805777118098,111.818315194918,4.66,408.0,Laut Jawa Timur,0.0,Aman,10.059557445534073,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-17 23:59:00,-7.55172853060401,112.986979939411,4.92,514.0,"Pasuruan, Jawa Timur",0.5215418515319862,Aman,12.620577546586249,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-18 02:47:00,-7.67433432144672,113.133827135953,2.96,698.0,"Probolinggo, Jawa Timur",0.0,Aman,5.092576558089235,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-18 16:53:00,-7.69801800525092,113.234756313134,4.33,462.0,"Laut Jawa, Barat Daya Probolinggo",0.0,Aman,9.010146336214524,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-18 17:08:00,-8.18552086726983,113.273598770914,7.57,583.0,Lumajang,0.2728136882129488,Aman,22.53245450052477,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-19 00:04:00,-7.78427321836554,113.159660768131,6.43,143.0,"Laut Jawa, Barat Daya Probolinggo",0.6371432192648872,Aman,19.421391805885147,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-19 05:55:00,-7.80631883721689,113.229674830796,7.16,496.0,"Laut Jawa, Barat Daya Probolinggo",0.38158884664134424,Aman,21.352095773843875,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-19 13:36:00,-8.14348053934823,113.235395260368,4.13,500.0,Lumajang,0.0,Aman,8.39315179178835,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-19 14:52:00,-7.7130721772714,113.254750086323,7.41,495.0,"Probolinggo, Jawa Timur",0.6571051964512041,Aman,24.147334146878585,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-19 18:11:00,-7.94782809296453,112.692869117955,5.1,17.0,"Malang, Jawa Timur",0.0023112801013947725,Aman,11.525407582648578,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-20 01:09:00,-7.7875538402497,113.132316342224,6.79,156.0,"Probolinggo, Jawa Timur",0.9496197718630967,Terdampak,22.73365345199067,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-20 17:04:00,-7.5536636549704,112.818551313979,7.71,305.0,"Pasuruan, Jawa Timur",0.013967046894806422,Aman,21.4979727792,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-21 06:53:00,-7.97713705427217,112.574499763074,5.75,659.0,"Malang, Jawa Timur",0.0,Aman,13.788015629524068,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-21 09:39:00,-8.16536913252213,114.396100124778,6.12,364.0,"Banyuwangi, Jawa Timur",0.02122200253485843,Aman,15.236434472003094,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-21 14:01:00,-8.28091394941915,114.377376374742,5.41,588.0,Banyuwangi,0.0,Aman,12.583339024281274,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-21 23:55:00,-8.27930692809632,114.3899514173,5.87,625.0,"Banyuwangi, Jawa Timur",0.6330798479087203,Aman,16.922961221446826,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-22 17:40:00,-8.13376552283894,113.316670234474,6.88,300.0,Lumajang,0.023700887198988746,Aman,18.174383185538073,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-22 18:15:00,-7.84482404244186,113.239970403283,4.76,690.0,"Probolinggo, Jawa Timur",0.0,Aman,10.385093933133199,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-22 21:07:00,-7.57373641305621,112.962112278585,4.78,175.0,"Pasuruan, Jawa Timur",0.0,Aman,10.450614910138064,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-23 14:54:00,-8.10874694096935,113.173009214015,5.11,183.0,Lumajang,0.02601216730038543,Aman,11.641455361220032,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-23 20:40:00,-8.26060187835138,114.31014745308,4.51,214.0,"Banyuwangi, Jawa Timur",0.0,Aman,9.577779022299481,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-23 21:28:00,-8.31019840909486,114.460491078561,3.66,16.0,Banyuwangi,0.6834600760456162,Aman,8.437666942383942,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-24 05:33:00,-6.35426080929463,113.406802810289,4.67,297.0,Laut Jawa Timur,0.0,Aman,10.091955360583002,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-24 06:36:00,-8.24632663924981,114.393413001055,3.75,64.0,Banyuwangi,0.0,Aman,7.261843774138907,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-25 07:23:00,-7.76593068544111,113.153113554026,7.35,205.0,"Laut Jawa, Barat Daya Probolinggo",0.64237465145751,Aman,23.766582732148006,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-26 14:58:00,-7.30647776129814,113.098354529294,2.32,439.0,Laut Jawa Timur,0.0,Aman,3.533718721120853,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-27 01:23:00,-7.24766078463633,113.491157857836,6.71,659.0,Laut Jawa Timur,0.0,Aman,17.381361022658727,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-27 04:11:00,-8.1085455788235,113.239014923254,5.93,186.0,Lumajang,0.0,Aman,14.4404936549967,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-27 13:49:00,-6.50838771330888,112.064878440857,6.23,512.0,Laut Jawa Timur,0.0,Aman,15.550060032038463,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-27 20:34:00,-8.04836681781657,113.244323324181,4.34,198.0,Lumajang,0.0,Aman,9.04137732870385,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-28 10:19:00,-8.07886319399138,113.300238404469,5.71,660.0,Lumajang,0.008126742712295677,Aman,13.67765652899297,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-28 11:27:00,-7.88651242456856,112.723478951918,2.27,290.0,"Malang, Jawa Timur",0.0,Aman,3.420099852343496,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-28 13:20:00,-7.78744425651597,112.195913997193,7.55,7.0,Laut Jawa Timur,0.0,Aman,20.74533381269147,-8.001083424492897,113.50314742768529,254.39696100153506
2022-09-28 22:51:00,-7.73709716963669,113.168051409161,3.15,84.0,"Probolinggo, Jawa Timur",0.0,Aman,5.590695395029137,-8.001083424492897,113.50314742768529,254.39696100153506
2022-10-01 12:22:00,-8.22648507488665,114.395347999164,5.46,666.0,Banyuwangi,0.0,Aman,12.758187018538331,-8.001083424492897,113.50314742768529,254.39696100153506
2022-10-02 02:09:00,-8.28302147801037,114.356371105418,4.66,557.0,Banyuwangi,0.0,Aman,10.059557445534073,-8.001083424492897,113.50314742768529,254.39696100153506
2022-10-02 09:59:00,-7.65275730551257,112.90956163058,5.55,262.0,"Pasuruan, Jawa Timur",0.6217031325744119,Aman,15.513551134102157,-8.001083424492897,113.50314742768529,254.39696100153506
2022-10-02 11:36:00,-7.77809383364125,113.303120949911,6.93,170.0,"Probolinggo, Jawa Timur",0.25285171102664383,Aman,19.626994541919533,-8.001083424492897,113.50314742768529,254.39696100153506
2022-10-03 11:33:00,-7.76599173884116,113.22995107597,3.22,342.0,"Laut Jawa, Barat Daya Probolinggo",0.05284831950473815,Aman,5.869692018866214,-8.001083424492897,113.50314742768529,254.39696100153506
2022-10-03 14:18:00,-8.24979242683634,114.415944174748,7.45,221.0,"Banyuwangi, Jawa Timur",0.039923954372631465,Aman,20.578093261242202,-8.001083424492897,113.50314742768529,254.39696100153506
